DenoiserType,Parameter,ImageIndex,Channel,PSNR,SI-PSNR,SSIM,Runtime,RAM Usage
TV-Chambolle,weight = 0.05,001,0,-0.7627244799598388,26.2184917392613,9.534540084055227e-05,0.5122137069702148,69.453125
TV-Chambolle,weight = 0.05,001,1,-0.5073210457725351,29.651966228611847,0.00010351280388315418,0.4581329822540283,60.15625
TV-Chambolle,weight = 0.05,001,2,-2.681516318655782,32.68147288552757,7.491461449435658e-05,0.4354560375213623,26.875
TV-Chambolle,weight = 0.05,002,0,8.873709664641346,30.48261697900566,0.0011748343665454186,0.4730062484741211,46.921875
TV-Chambolle,weight = 0.05,002,1,10.948665894158577,35.6426696483718,0.004144779523078438,0.3587791919708252,59.21875
TV-Chambolle,weight = 0.05,002,2,7.80811288777551,34.31186832389116,0.0011005238369226691,0.4017958641052246,5.984375
TV-Chambolle,weight = 0.1,001,0,-0.7627235005112959,26.21815953309204,9.54769874163162e-05,0.49103808403015137,2.765625
TV-Chambolle,weight = 0.1,001,1,-0.5073186727145503,29.469695559181698,0.0001037209440086252,0.4574620723724365,59.03125
TV-Chambolle,weight = 0.1,001,2,-2.681514418064758,32.66189843638999,7.520261902828699e-05,0.4738187789916992,47.328125
TV-Chambolle,weight = 0.1,002,0,8.87370909732992,30.24803577075452,0.0011747558384520374,0.5875158309936523,43.03125
TV-Chambolle,weight = 0.1,002,1,10.948663675265472,35.16811523540472,0.0041445721860941835,0.3986020088195801,54.640625
TV-Chambolle,weight = 0.1,002,2,7.808110160428572,33.86625172045892,0.001100270754305367,0.446835994720459,13.921875
TV-Chambolle,weight = 0.2,001,0,-0.7627235376620789,26.209604001974892,9.545669430879175e-05,0.4585118293762207,18.09375
TV-Chambolle,weight = 0.2,001,1,-0.5073192570930839,29.562812191327023,0.0001036994297657752,0.39165425300598145,48.8125
TV-Chambolle,weight = 0.2,001,2,-2.681514614713704,32.63376759570276,7.519429555100804e-05,0.426239013671875,16.421875
TV-Chambolle,weight = 0.2,002,0,8.873706270617268,30.10491581028978,0.001174565337677017,0.45018482208251953,32.9375
TV-Chambolle,weight = 0.2,002,1,10.948664268902988,34.89064518121823,0.004144589177549087,0.37796831130981445,18.015625
TV-Chambolle,weight = 0.2,002,2,7.808113709872665,33.8411628301629,0.0011006226613624267,0.42289090156555176,34.15625
